Sembol,Tarih,Fiyat (Son),Sinyal,Skor (Al),Skor (Sat),Elmas Formasyonu,AlphaTrend,MA,MACD,MACD_Signal,MACD_Positive,RSI,ADX,OBV_Diff,BB_Low,BB_Mavg,BB_High,BB_W,EMA20_gt_EMA50_gt_EMA200,Dipten Uzaklık (%),ATH'ye Uzaklık (%),ATH Breakout,ATH Dip Potansiyeli,Cup&Handle Formasyonu,Bull Flag Formasyonu,TOBO Formasyonu,Gelişmiş TOBO,EMA5_137 Sinyal,EMA5_137 Sinyal_Numeric,EMA3_199 Sinyal,EMA3_199 Sinyal_Numeric,EMA3_200 Sinyal,EMA3_200 Sinyal_Numeric,CandleGoldenCross_Over,Confirmed_BUY,Confirmed_SELL,CandleGoldenCross_Over_Confirmed_BUY,Confirmed_SELL_CandleCrossUnder,STOP Fiyat,TP Fiyat,Haftalık Değişim (%),Aylık Değişim (%),Ortalama Hacim (TL),F/K,PD/DD,Yorumlar,PUANLAMA_V4,TP Oran (%),Sinyal_Sort,VolumeDeltaUp_Sort,Formasyon_Sort,FormasyonTazeKirilim,BONUS_SCORE,DipSkor,ATHSkor,OBVSkor,TazeSkor,FinalSkorEx,__FDTT_NET_TL,__FDTT_ADV7_TL,KURUM_FDTT_SINYAL,__AKD_1D_NET_TL_NORM_ND,__AKD_3D_NET_TL_NORM_ND,KURUM_AKD_SINYAL,__AKD_PUAN,__FDTT_PUAN,__KURUM_PUAN,AL_VETO_SHOCK,__TURNOVER_1D,__TURNOVER_3D,__FF_MCAP,AKD_NOTE,KURUM_AKD_SKOR,FinalSkorPlus,__FDTT_NET_PP,__FDTT_NET_TL_NORM,__AKD_RECENCY_COMBO,Analiz_Tarihi_str,Alis_Fiyati_AnalizGunu,Max_Getiri_%,Getiri_1Hafta_Sonu_%,Zirve_Kayip_%,Fiyat_EnYuksek_5Gun,Fiyat_EnDusuk_5Gun,Max_Getiri_5Gun_%,Gun_EnYuksek,Gun_EnDusuk,Max_Getiri_15Gun_%,Getiri_15Gun_Sonu_%,Zirve_Kayip_15Gun_%,Fiyat_EnYuksek_15Gun,Fiyat_EnDusuk_15Gun,SMA5_137_15m_Sinyal,SMA5_137_15m_Sinyal_Numeric,SMA5_137_15m_Sinyal_Filt,SMA5_137_15m_Sinyal_Filt_Numeric,SMA5_137_15m_CrossTime,SMA5_137_15m_BarsSinceCross,SMA5_137_1h_Sinyal,SMA5_137_1h_Sinyal_Numeric,SMA5_137_1h_Sinyal_Filt,SMA5_137_1h_Sinyal_Filt_Numeric,SMA5_137_1h_CrossTime,SMA5_137_1h_BarsSinceCross,SMA5_137_4h_Sinyal,SMA5_137_4h_Sinyal_Numeric,SMA5_137_4h_Sinyal_Filt,SMA5_137_4h_Sinyal_Filt_Numeric,SMA5_137_4h_CrossTime,SMA5_137_4h_BarsSinceCross,SMA5_137_1d_Sinyal,SMA5_137_1d_Sinyal_Numeric,SMA5_137_1d_Sinyal_Filt,SMA5_137_1d_Sinyal_Filt_Numeric,SMA5_137_1d_CrossTime,SMA5_137_1d_BarsSinceCross,EW_WaveType_1d,EW_CurrentWave_1d,EW_Phase_1d,EW_LastPivotTime_1d,EW_LastPivotPrice_1d,EW_WaveType_4h,EW_CurrentWave_4h,EW_Phase_4h,EW_LastPivotTime_4h,EW_LastPivotPrice_4h,Top_Grup,Top_Grup_15Gun
BRLSM,2025-10-16,14.27,-100,0,3,0,15.03,14.91,-0.37,-0.38,1,36.85,20.97,-1639948.0,13.98,14.95,15.91,12.89,0,15.45,26.25,0,100,1,0,0,0,,,,,,,0,0,1,0,0,13.5,15.04,-5.18,-9.57,30634584,10.192858,1.96,"ATR Oranı düşük (3.58%) | Gelişmiş Cup & Handle | ATR STOP: 13.5, TP: 15.04 | 1H:%-5.18 | 1A:%-9.57 | Confirmed SELL (alphaTrend teyidi)",1,5.4,0,0,1,0,0,-15.45,-26.25,-1639948.0,0,-13.01,,,,,,,,,,,,,,,,,,,,2025-10-16,14.27,3.50385423966363,3.50385423966363,0.0,14.77,14.0,3.50385423966363,6,4,6.867554309740719,-4.765241765942535,10.885245901639346,15.25,13.2,-,0.0,SAT,-50.0,2025-10-14 07:15,96.0,-,0.0,SAT,-50.0,2025-10-13 14:30,27.0,-,0.0,SAT,-50.0,2025-09-04 04:00,92.0,-,0.0,SAT,-50.0,2025-09-09 00:00,27.0,,-,Orta,,,ImpulseUp,5,Düşüş Başlangıcı,2024-09-20 04:00,14.84,0,0
BRSAN,2025-10-16,396.25,-50,0,4,0,425.62,419.01,-10.57,-8.39,0,38.55,22.46,-761390.0,376.38,425.91,475.44,23.26,1,32.86,22.3,0,100,1,0,0,0,,,,,,,0,0,1,0,0,369.68,422.82,-5.82,-15.6,376693923,0.0,1.63,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (4.47%) | Gelişmiş Cup & Handle | ATR STOP: 369.68, TP: 422.82 | 1H:%-5.82 | 1A:%-15.6 | Confirmed SELL (alphaTrend teyidi)",1,6.71,0,0,1,0,0,-32.86,-22.3,-761390.0,0,-28.7,,,,,,,,,,,,,,,,,,,,2025-10-16,396.25,5.615141955835963,5.615141955835963,0.0,418.5,392.5,5.615141955835963,6,2,29.21135646687697,21.388012618296532,6.0546875,512.0,392.5,-,0.0,SAT,-50.0,2025-10-14 14:00,69.0,-,0.0,SAT,-50.0,2025-09-26 06:30,134.0,-,0.0,SAT,-50.0,2025-10-01 08:00,34.0,-,0.0,AL,50.0,2025-08-06 00:00,51.0,ImpulseDown,5,Yükseliş Başlangıcı,2025-07-22 00:00,322.0,ImpulseUp,5,Orta,2025-07-16 08:00,339.5,0,1
BSOKE,2025-10-16,15.4,-50,0,4,0,15.73,15.66,0.16,0.25,0,48.3,14.75,-17921452.0,14.97,15.76,16.55,10.03,0,52.63,74.33,0,100,1,0,0,0,,,,,,,0,0,0,0,0,14.32,16.48,-1.91,-9.09,307048641,1540.0,2.13,"ATR Oranı düşük (4.66%) | Gelişmiş Cup & Handle | ATR STOP: 14.32, TP: 16.48 | 1H:%-1.91 | 1A:%-9.09",2,7.01,0,0,1,0,0,-52.63,-74.33,-17921452.0,0,-58.44,,,,,,,,,,,,,,,,,,,,2025-10-16,15.4,0.7792207792207742,0.7792207792207742,0.0,15.52,15.3,0.7792207792207742,6,3,6.558441558441556,4.870129870129858,1.5843997562462009,16.41,15.01,-,0.0,SAT,-50.0,2025-10-16 08:45,24.0,-,0.0,SAT,-50.0,2025-10-16 09:30,5.0,-,0.0,AL,50.0,2025-08-25 08:00,115.0,-,0.0,SAT,-50.0,2025-10-14 00:00,2.0,ImpulseUp,5,Düşüş Başlangıcı,2025-10-13 00:00,16.34,ImpulseUp,5,Orta,2025-07-07 04:00,14.6,0,0
BTCIM,2025-10-16,4.17,-50,0,4,0,4.4,4.32,-0.07,-0.02,0,43.17,20.36,-98638580.0,3.98,4.42,4.86,19.87,0,11.8,25.8,0,100,1,0,0,0,,,,,,,0,0,0,0,0,3.88,4.46,-0.24,-14.2,1067660498,0.0,1.19,"ATR Oranı düşük (4.69%) | Gelişmiş Cup & Handle | ATR STOP: 3.88, TP: 4.46 | 1H:%-0.24 | 1A:%-14.2",2,6.95,0,0,1,0,0,-11.8,-25.8,-98638580.0,0,-8.76,,,,,,,,,,,,,,,,,,,,2025-10-16,4.17,2.158273381294961,2.158273381294961,0.0,4.26,4.12,2.158273381294961,6,2,12.470023980815359,-1.199040767386087,12.153518123667382,4.69,4.1,-,0.0,SAT,-50.0,2025-10-16 12:00,11.0,-,0.0,SAT,-50.0,2025-09-29 13:30,118.0,-,0.0,SAT,-50.0,2025-10-09 04:00,17.0,-,0.0,SAT,-50.0,2025-09-29 00:00,13.0,ImpulseUp,5,Düşüş Başlangıcı,2025-06-20 00:00,5.38,ImpulseDown,5,Yükseliş Başlangıcı,2025-08-22 12:00,4.03,0,0
BUCIM,2025-10-16,6.13,-50,0,4,0,6.3,6.43,-0.22,-0.22,0,29.27,40.46,4580893.0,5.87,6.49,7.12,19.27,0,0.99,32.71,0,100,0,0,0,0,,,,,,,0,0,1,0,0,5.93,6.33,-2.85,-11.54,40427780,122.6,0.63,"ATR Oranı düşük (2.16%) | ATR STOP: 5.93, TP: 6.33 | 1H:%-2.85 | 1A:%-11.54 | Confirmed SELL (alphaTrend teyidi)",2,3.26,0,0,0,0,0,-0.99,-32.71,4580893.0,0,7.41,,,,,,,,,,,,,,,,,,,,2025-10-16,6.13,4.567699836867868,4.567699836867868,0.0,6.41,6.11,4.567699836867868,6,2,7.340946166394782,1.305057096247962,5.623100303951369,6.58,6.11,-,0.0,SAT,-50.0,2025-10-13 06:45,131.0,-,0.0,SAT,-50.0,2025-09-25 11:30,138.0,-,0.0,SAT,-50.0,2025-09-02 12:00,96.0,-,0.0,SAT,-50.0,2025-09-02 00:00,32.0,,-,Orta,,,ImpulseDown,5,Orta,2025-04-22 08:00,7.63,0,0
BULGS,2025-10-16,31.6,-50,0,4,0,34.04,33.28,-0.55,-0.33,0,40.16,11.73,-5152060.0,31.38,33.62,35.86,13.33,1,136.0,16.4,0,0,0,1,0,0,,,,,,,0,0,0,0,0,29.42,33.78,-4.13,-11.48,191750140,26.333332,1.54,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (4.6%) | Gelişmiş Bull Flag | ATR STOP: 29.42, TP: 33.78 | 1H:%-4.13 | 1A:%-11.48",1,6.9,0,0,1,0,0,-136.0,-16.4,-5152060.0,0,-133.31,,,,,,,,,,,,,,,,,,,,2025-10-16,31.6,13.544303797468357,13.544303797468357,0.0,35.88,31.7,13.544303797468357,6,2,58.22784810126581,42.531645569620245,9.920000000000002,50.0,31.7,-,0.0,SAT,-50.0,2025-10-16 08:15,26.0,-,0.0,SAT,-50.0,2025-09-26 06:30,134.0,-,0.0,SAT,-50.0,2025-09-26 08:00,43.0,-,0.0,-,0.0,,,,-,Orta,,,ImpulseDown,5,Yükseliş Başlangıcı,2025-06-27 12:00,25.16,1,1
BURCE,2025-10-16,26.92,50,4,0,0,24.45,20.39,1.38,0.58,1,78.74,34.84,4910750.0,15.75,20.07,24.38,43.04,1,96.93,0.0,100,0,1,0,0,0,,,,,,,0,1,0,0,0,24.77,29.07,46.3,55.25,184472566,0.0,2.19,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATH Breakout! (uzaklık %0.0) | ATR Oranı düşük (5.34%) | Gelişmiş Cup & Handle | ATR STOP: 24.77, TP: 29.07 | 1H:%46.3 | 1A:%55.25 | Confirmed BUY (alphaTrend teyidi)",10,7.99,2,0,1,0,0,-96.93,-0.0,4910750.0,0,-49.88,,,,,,,,,,,,,,,,,,,,2025-10-16,26.92,19.687964338781562,9.955423476968795,8.131595282433263,32.22,26.64,19.687964338781562,5,3,50.0,41.15898959881129,5.894006934125811,40.38,26.64,-,0.0,AL,50.0,2025-10-13 13:30,104.0,-,0.0,AL,50.0,2025-10-14 06:30,26.0,-,0.0,AL,50.0,2025-09-16 08:00,67.0,-,0.0,AL,50.0,2025-07-28 00:00,58.0,ImpulseDown,5,Yükseliş Başlangıcı,2025-08-14 00:00,16.85,ImpulseDown,5,Yükseliş Başlangıcı,2025-05-15 12:00,13.86,1,1
BVSAN,2025-10-16,132.6,50,4,0,0,134.02,126.87,7.41,5.69,1,56.62,34.58,-3079802.0,101.57,124.12,146.68,36.35,1,69.13,12.65,0,0,0,0,0,0,,,,,,,0,0,0,0,0,119.56,145.64,-1.04,15.4,200767656,0.013119802,2.24,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (6.55%) | ATR STOP: 119.56, TP: 145.64 | 1H:%-1.04 | 1A:%15.4 | Volume Delta pozitif",3,9.83,2,1,0,0,0,-69.13,-12.65,-3079802.0,0,-56.83,,,,,,,,,,,,,,,,,,,,2025-10-16,132.6,3.3182503770739107,1.2066365007541435,2.0437956204379644,137.0,125.0,3.3182503770739107,2,5,3.9969834087481235,-23.453996983408747,26.39593908629442,137.9,101.5,-,0.0,SAT,-50.0,2025-10-15 14:00,36.0,-,0.0,-,0.0,,,-,0.0,-,0.0,,,-,0.0,AL,50.0,2025-08-06 00:00,51.0,,-,Orta,,,,-,Orta,,,0,0
CANTE,2025-10-16,2.01,-50,0,4,0,2.19,2.14,-0.07,-0.06,0,38.11,14.95,-457178912.0,1.92,2.16,2.39,21.53,0,47.79,24.44,0,100,0,0,0,0,,,,,,,0,0,1,0,0,1.84,2.18,-5.63,-17.96,1093514847,5.025,0.54,"ATR Oranı düşük (5.62%) | ATR STOP: 1.84, TP: 2.18 | 1H:%-5.63 | 1A:%-17.96 | Confirmed SELL (alphaTrend teyidi)",0,8.46,0,0,0,0,0,-47.79,-24.44,-457178912.0,0,-52.63,,,,,,,,,,,,,,,,,,,,2025-10-16,2.01,12.437810945273634,12.437810945273634,0.0,2.26,1.97,12.437810945273634,6,4,34.825870646766184,11.442786069651763,17.343173431734307,2.71,1.97,-,0.0,SAT,-50.0,2025-10-14 08:15,92.0,-,0.0,SAT,-50.0,2025-09-23 07:30,160.0,-,0.0,SAT,-50.0,2025-09-25 08:00,46.0,-,0.0,AL,50.0,2025-07-10 00:00,69.0,,-,Orta,,,ImpulseUp,5,Düşüş Başlangıcı,2025-09-05 04:00,2.51,1,1
CATES,2025-10-16,30.34,-50,0,4,0,31.81,32.12,-0.92,-0.64,0,36.63,17.2,-452704.0,29.57,32.66,35.74,18.87,0,12.79,24.71,0,100,1,0,0,0,,,,,,,0,0,1,0,0,28.72,31.96,-4.11,-11.55,24035438,0.0,0.52,"ATR Oranı düşük (3.56%) | Gelişmiş Cup & Handle | ATR STOP: 28.72, TP: 31.96 | 1H:%-4.11 | 1A:%-11.55 | Confirmed SELL (alphaTrend teyidi)",1,5.34,0,0,1,0,0,-12.79,-24.71,-452704.0,0,-8.63,,,,,,,,,,,,,,,,,,,,2025-10-16,30.34,10.547132498352008,10.547132498352008,0.0,33.54,30.84,10.547132498352008,6,2,16.80949241924851,7.646671061305196,7.84424379232506,35.44,30.84,-,0.0,SAT,-50.0,2025-10-16 11:30,13.0,-,0.0,SAT,-50.0,2025-09-29 07:30,124.0,-,0.0,SAT,-50.0,2025-09-26 08:00,43.0,-,0.0,SAT,-50.0,2025-10-14 00:00,2.0,ImpulseDown,5,Düşüş Başlangıcı,2025-07-07 00:00,28.82,ImpulseDown,5,Yükseliş Başlangıcı,2025-04-11 04:00,27.84,1,0
CELHA,2025-10-16,8.7,-50,0,4,0,9.34,9.22,-0.26,-0.22,0,37.0,7.17,-1314339.0,8.64,9.34,10.04,15.01,0,20.76,65.26,0,100,1,0,1,0,,,,,,,0,0,1,0,0,7.98,9.42,-7.25,-13.6,35993049,0.0,0.28,"ATR Oranı düşük (5.49%) | Gelişmiş TOBO formasyonu | Gelişmiş Cup & Handle | ATR STOP: 7.98, TP: 9.42 | 1H:%-7.25 | 1A:%-13.6 | Confirmed SELL (alphaTrend teyidi)",2,8.28,0,0,1,0,0,-20.76,-65.26,-1314339.0,0,-21.79,,,,,,,,,,,,,,,,,,,,2025-10-16,8.7,0.6896551724137989,0.6896551724137989,0.0,8.76,8.5,0.6896551724137989,6,2,5.057471264367831,-1.0344827586206882,5.798687089715548,9.14,8.5,-,0.0,SAT,-50.0,2025-10-13 13:45,103.0,-,0.0,SAT,-50.0,2025-09-30 12:30,110.0,-,0.0,SAT,-50.0,2025-07-24 12:00,180.0,-,0.0,-,0.0,,,,-,Orta,,,ImpulseDown,5,Orta,2025-07-11 08:00,19.9,0,0
CEMAS,2025-10-16,6.11,-50,0,4,0,7.15,7.01,-0.16,-0.12,0,34.2,24.07,-88460606.0,6.37,7.05,7.73,19.26,0,132.32,45.59,0,100,0,1,0,0,,,,,,,0,0,0,0,0,5.5,6.72,-19.39,-15.02,312326872,0.0,1.24,"ATR Oranı düşük (6.7%) | Gelişmiş Bull Flag | ATR STOP: 5.5, TP: 6.72 | 1H:%-19.39 | 1A:%-15.02 | Volume Delta pozitif",2,9.98,0,1,1,0,0,-132.32,-45.59,-88460606.0,0,-133.22,,,,,,,,,,,,,,,,,,,,2025-10-16,6.11,-0.8183306055646596,-4.091653027823241,3.3003300330032888,6.06,5.54,-0.8183306055646596,2,5,-0.6546644844517191,-13.747954173486098,13.179571663920933,6.07,5.27,-,0.0,SAT,-50.0,2025-10-14 08:00,93.0,-,0.0,SAT,-50.0,2025-10-14 12:30,20.0,-,0.0,SAT,-50.0,2025-10-14 12:00,6.0,-,0.0,SAT,-50.0,2025-09-26 00:00,14.0,,-,Orta,,,ImpulseDown,5,Yükseliş Başlangıcı,2024-10-08 04:00,3.14,0,0
CEMTS,2025-10-16,10.7,-50,0,4,0,11.3,11.22,-0.19,-0.11,0,40.49,15.41,-4439530.0,10.44,11.24,12.04,14.18,0,38.16,36.91,0,100,0,0,0,0,,,,,,,0,0,0,0,0,9.96,11.44,-3.86,-5.98,91511028,0.0,0.9,"ATR Oranı düşük (4.64%) | ATR STOP: 9.96, TP: 11.44 | 1H:%-3.86 | 1A:%-5.98",1,6.92,0,0,0,0,0,-38.16,-36.91,-4439530.0,0,-39.31,,,,,,,,,,,,,,,,,,,,2025-10-16,10.7,1.8691588785046829,1.8691588785046829,0.0,10.9,10.48,1.8691588785046829,6,5,6.355140186915902,-3.457943925233638,9.226713532513187,11.38,10.15,-,0.0,SAT,-50.0,2025-10-08 14:00,201.0,-,0.0,SAT,-50.0,2025-10-09 11:30,48.0,-,0.0,SAT,-50.0,2025-10-08 12:00,18.0,-,0.0,SAT,-50.0,2025-09-10 00:00,26.0,,-,Orta,,,ImpulseUp,5,Düşüş Başlangıcı,2023-11-08 04:00,12.52,0,0
CEMZY,2025-10-16,35.5,50,4,0,0,32.02,31.99,1.39,1.12,1,68.76,38.76,2807976.0,28.81,32.33,35.85,21.77,1,273.68,0.0,100,0,1,0,0,0,,,,,,,0,0,0,0,0,32.35,38.65,10.87,11.64,92409241,0.0,3.8,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATH Breakout! (uzaklık %0.0) | ATR Oranı düşük (5.91%) | Gelişmiş Cup & Handle | ATR STOP: 32.35, TP: 38.65 | 1H:%10.87 | 1A:%11.64",9,8.87,2,0,1,0,0,-273.68,-0.0,2807976.0,0,-231.05,,,,,,,,,,,,,,,,,,,,2025-10-16,35.5,21.69014084507043,21.69014084507043,0.0,43.2,34.5,21.69014084507043,6,2,53.380281690140855,8.732394366197187,29.10927456382002,54.45,34.5,-,0.0,AL,50.0,2025-10-14 14:15,68.0,-,0.0,AL,50.0,2025-10-10 13:30,37.0,-,0.0,AL,50.0,2025-07-25 08:00,178.0,-,0.0,AL,50.0,2025-07-21 00:00,63.0,ImpulseUp,5,Orta,2025-06-10 00:00,16.76,ImpulseDown,5,Yükseliş Başlangıcı,2025-06-04 12:00,16.08,1,1
CEOEM,2025-10-16,29.1,-50,0,4,0,32.85,34.33,-1.78,-0.9,0,22.24,25.92,-3844287.0,29.33,35.51,41.68,34.76,0,24.57,52.8,0,100,1,0,0,0,,,,,,,0,0,1,0,0,26.24,31.96,-11.33,-24.61,78142056,0.0,3.48,"ATR Oranı düşük (6.54%) | Gelişmiş Cup & Handle | ATR STOP: 26.24, TP: 31.96 | 1H:%-11.33 | 1A:%-24.61 | Confirmed SELL (alphaTrend teyidi) | Volume Delta pozitif",2,9.83,0,1,1,0,0,-24.57,-52.8,-3844287.0,0,-24.65,,,,,,,,,,,,,,,,,,,,2025-10-16,29.1,-9.96563573883162,-13.058419243986256,3.4351145038167887,26.2,24.7,-9.96563573883162,2,5,-5.2233676975945125,-14.707903780068731,10.007251631617107,27.58,24.2,-,0.0,SAT,-50.0,2025-10-03 06:45,329.0,-,0.0,SAT,-50.0,2025-10-03 07:30,88.0,-,0.0,SAT,-50.0,2025-10-06 12:00,24.0,-,0.0,SAT,-50.0,2025-10-14 00:00,2.0,ImpulseDown,5,Orta,2024-12-13 00:00,28.98,ImpulseUp,5,Düşüş Başlangıcı,2025-07-08 04:00,30.46,0,0
CGCAM,2025-10-16,33.4,-50,0,4,0,34.98,36.41,-1.8,-1.33,0,32.79,32.47,5371054.0,31.21,37.34,43.47,32.84,0,51.82,30.42,0,100,1,0,0,0,,,,,,,0,0,1,0,0,30.73,36.07,-4.19,-18.77,153851179,27.833334,1.48,"ATR Oranı düşük (5.32%) | Gelişmiş Cup & Handle | ATR STOP: 30.73, TP: 36.07 | 1H:%-4.19 | 1A:%-18.77 | Confirmed SELL (alphaTrend teyidi)",3,7.99,0,0,1,0,0,-51.82,-30.42,5371054.0,0,-38.79,,,,,,,,,,,,,,,,,,,,2025-10-16,33.4,5.508982035928154,2.5149700598802496,2.837684449489217,35.24,32.02,5.508982035928154,5,2,12.994011976047915,3.3532934131736662,8.532061473237942,37.74,32.02,-,0.0,SAT,-50.0,2025-10-16 12:45,8.0,-,0.0,SAT,-50.0,2025-09-26 13:30,127.0,-,0.0,SAT,-50.0,2025-09-29 12:00,39.0,-,0.0,AL,50.0,2025-08-01 00:00,54.0,,-,Orta,,,ImpulseUp,5,Orta,2025-01-27 04:00,33.02,0,0
CUSAN,2025-10-16,25.26,-50,0,4,0,26.62,28.26,-1.98,-1.63,0,36.7,26.11,-1593030.0,22.07,29.29,36.51,49.32,0,37.21,34.39,0,100,0,0,0,0,,,,,,,0,0,0,0,0,22.1,28.42,3.1,-21.84,36243709,0.0,2.23,"ATR Oranı yüksek (8.33%) | ATR STOP: 22.1, TP: 28.42 | 1H:%3.1 | 1A:%-21.84",4,12.51,0,0,0,0,0,-37.21,-34.39,-1593030.0,0,-24.31,,,,,,,,,,,,,,,,,,,,2025-10-16,25.26,-0.7917656373713493,-1.1084718923198777,0.31923383878690464,25.06,24.06,-0.7917656373713493,3,5,1.1084718923198638,-14.88519398258116,15.818324197337507,25.54,21.5,-,0.0,SAT,-50.0,2025-10-16 12:45,8.0,-,0.0,SAT,-50.0,2025-09-26 11:30,129.0,-,0.0,SAT,-50.0,2025-09-30 12:00,36.0,-,0.0,AL,50.0,2025-07-29 00:00,57.0,,-,Orta,,,ImpulseUp,5,Orta,2025-05-12 08:00,21.68,0,0
CVKMD,2025-10-16,21.56,50,4,0,0,18.83,17.47,1.52,1.08,1,87.0,53.83,67703880.0,13.16,16.98,20.81,45.07,1,178.01,0.0,100,0,1,0,1,0,,,,,,,0,1,0,0,0,20.18,22.94,13.0,56.69,798296053,0.0,3.71,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATH Breakout! (uzaklık %0.0) | ATR Oranı düşük (4.26%) | Gelişmiş TOBO formasyonu | Gelişmiş Cup & Handle | ATR STOP: 20.18, TP: 22.94 | 1H:%13.0 | 1A:%56.69 | Confirmed BUY (alphaTrend teyidi)",11,6.4,2,0,1,0,0,-178.01,-0.0,67703880.0,0,-126.12,,,,,,,,,,,,,,,,,,,,2025-10-16,21.56,-2.875695732838578,-4.730983302411873,1.9102196752626655,20.94,19.61,-2.875695732838578,2,4,-0.7421150278293143,-22.17068645640073,21.58878504672896,21.4,16.78,-,0.0,AL,50.0,2025-09-30 14:30,397.0,-,0.0,-,0.0,,,-,0.0,-,0.0,,,-,0.0,-,0.0,,,ImpulseUp,5,Orta,2024-11-25 00:00,9.3225,,-,Orta,,,0,0
CWENE,2025-10-16,23.76,-50,0,4,0,25.13,24.14,1.29,1.95,0,51.47,45.07,-19691650.0,20.76,24.63,28.5,31.41,1,73.43,16.86,0,0,0,0,0,0,,,,,,,0,0,0,0,0,21.25,26.27,-8.62,18.44,1392944885,0.0,2.16,"EMA20 > EMA50 > EMA200 (Güçlü trend) | ATR Oranı düşük (7.05%) | ATR STOP: 21.25, TP: 26.27 | 1H:%-8.62 | 1A:%18.44",2,10.56,0,0,0,0,0,-73.43,-16.86,-19691650.0,0,-67.83,,,,,,,,,,,,,,,,,,,,2025-10-16,23.76,2.8619528619528607,2.8619528619528607,0.0,24.44,23.48,2.8619528619528607,6,5,13.047138047138038,11.36363636363636,1.4892032762472025,26.86,23.48,-,0.0,SAT,-50.0,2025-10-10 12:15,142.0,-,0.0,-,0.0,,,-,0.0,-,0.0,,,-,0.0,AL,50.0,2025-08-05 00:00,52.0,,-,Orta,,,,-,Orta,,,0,0
DAPGM,2025-10-16,13.39,-50,0,4,0,14.17,14.65,-0.67,-0.55,0,37.1,34.49,17195331.0,12.97,14.52,16.06,21.3,0,204.32,29.53,0,100,0,0,0,0,,,,,,,0,0,1,0,0,12.07,14.71,-7.01,-24.78,710755323,26.78,2.78,"ATR Oranı düşük (6.57%) | ATR STOP: 12.07, TP: 14.71 | 1H:%-7.01 | 1A:%-24.78 | Confirmed SELL (alphaTrend teyidi)",2,9.86,0,0,0,0,0,-204.32,-29.53,17195331.0,0,-194.65,,,,,,,,,,,,,,,,,,,,2025-10-16,13.39,0.07468259895444201,0.07468259895444201,0.0,13.4,12.55,0.07468259895444201,6,4,4.854368932038825,-10.828976848394332,14.957264957264957,14.04,11.9,-,0.0,SAT,-50.0,2025-10-10 07:15,162.0,-,0.0,SAT,-50.0,2025-10-10 10:30,40.0,-,0.0,SAT,-50.0,2025-09-24 08:00,49.0,-,0.0,-,0.0,,,ImpulseDown,5,Yükseliş Başlangıcı,2025-07-09 00:00,8.52,ImpulseUp,5,Orta,2025-07-03 12:00,9.0,0,0
DARDL,2025-10-16,2.45,-50,0,4,0,2.66,2.61,-0.04,-0.02,0,40.12,17.22,-28981726.0,2.42,2.65,2.89,17.96,0,52.17,67.55,0,100,0,0,0,0,,,,,,,0,0,1,0,0,2.26,2.64,-9.26,-14.04,114626339,0.0,0.21,"ATR Oranı düşük (5.24%) | ATR STOP: 2.26, TP: 2.64 | 1H:%-9.26 | 1A:%-14.04 | Confirmed SELL (alphaTrend teyidi)",0,7.76,0,0,0,0,0,-52.17,-67.55,-28981726.0,0,-64.95,,,,,,,,,,,,,,,,,,,,2025-10-16,2.45,3.6734693877550963,3.6734693877550963,0.0,2.54,2.38,3.6734693877550963,6,4,6.938775510204079,-1.2244897959183774,7.633587786259549,2.62,2.25,-,0.0,SAT,-50.0,2025-10-13 11:00,114.0,-,0.0,SAT,-50.0,2025-09-30 06:30,116.0,-,0.0,SAT,-50.0,2025-10-01 12:00,33.0,-,0.0,-,0.0,,,,-,Orta,,,ImpulseDown,5,Orta,2025-10-08 12:00,2.56,0,0
DCTTR,2025-10-16,31.02,-50,0,4,0,32.61,32.82,-0.4,-0.05,0,39.28,14.8,-1966581.0,31.18,33.47,35.77,13.72,0,41.84,32.18,0,100,0,0,0,0,,,,,,,0,0,0,0,0,28.84,33.2,-4.96,-3.24,132957365,0.0,4.06,"ATR Oranı düşük (4.68%) | ATR STOP: 28.84, TP: 33.2 | 1H:%-4.96 | 1A:%-3.24",1,7.03,0,0,0,0,0,-41.84,-32.18,-1966581.0,0,-40.78,,,,,,,,,,,,,,,,,,,,2025-10-16,31.02,-0.3223726627981878,-0.3223726627981878,0.0,30.92,29.88,-0.3223726627981878,6,5,3.2237266279819585,-7.99484203739523,10.868207370393515,32.02,28.04,-,0.0,SAT,-50.0,2025-10-14 08:15,92.0,-,0.0,SAT,-50.0,2025-10-07 10:30,67.0,-,0.0,SAT,-50.0,2025-10-07 08:00,22.0,-,0.0,SAT,-50.0,2025-08-13 00:00,46.0,,-,Orta,,,ImpulseUp,5,Düşüş Başlangıcı,2025-05-16 12:00,45.24,0,0
